Rating,TrainID,Segmentation,Goal,HealthLimit,Tire,Time,Quant,Type,BodyPart,Equipment,Level
3,2422,2,0,0,4,31,1,4,14,12,2
1,2422,0,1,0,1,42,3,4,14,12,2
7,2422,0,0,0,1,7,0,4,14,12,2
5,2422,2,1,0,0,14,2,4,14,12,2
7,2422,2,0,0,1,71,3,4,14,12,2
7,2422,1,2,0,0,45,3,4,14,12,2
9,2422,0,0,4,5,111,6,4,14,12,2
2,2422,1,2,11,4,19,2,4,14,12,2
1,2422,2,1,0,3,94,6,4,14,12,2
10,2422,1,0,0,3,97,6,4,14,12,2
2,2422,2,2,0,2,28,3,4,14,12,2
1,2422,0,0,16,5,23,1,4,14,12,2
6,2422,2,2,0,2,101,8,4,14,12,2
2,2422,0,2,0,4,43,3,4,14,12,2
3,2422,0,1,0,3,47,1,4,14,12,2
8,2422,0,0,0,1,26,2,4,14,12,2
4,2422,2,2,0,1,47,0,4,14,12,2
10,2422,2,2,0,1,22,1,4,14,12,2
7,2422,1,0,0,4,117,10,4,14,12,2
7,2422,2,2,14,5,34,2,4,14,12,2
10,2422,1,1,0,0,62,5,4,14,12,2
4,2422,1,1,0,4,43,3,4,14,12,2
8,2422,1,1,11,0,89,5,4,14,12,2
6,2422,1,1,0,1,57,6,4,14,12,2
9,2422,0,2,5,5,2,2,4,14,12,2
5,2422,2,2,0,0,10,2,4,14,12,2
3,2422,1,0,0,5,61,5,4,14,12,2
6,2422,2,0,0,0,95,7,4,14,12,2
6,2422,1,1,11,5,17,2,4,14,12,2
4,2422,1,2,0,4,101,7,4,14,12,2
10,2422,2,0,14,2,13,1,4,14,12,2
2,2422,1,2,0,5,69,5,4,14,12,2
9,2422,2,2,0,5,103,9,4,14,12,2
1,2422,0,2,0,1,98,6,4,14,12,2
3,2422,0,0,0,3,78,3,4,14,12,2
10,2422,1,0,0,2,115,9,4,14,12,2
2,2422,1,1,0,2,53,4,4,14,12,2
8,2422,2,2,10,0,19,2,4,14,12,2
10,2422,0,2,0,0,49,2,4,14,12,2
9,2422,2,2,0,3,120,9,4,14,12,2
3,2423,2,2,0,3,106,8,4,14,12,2
5,2423,0,1,0,2,57,5,4,14,12,2
1,2423,2,0,0,2,102,8,4,14,12,2
2,2423,1,0,0,2,25,3,4,14,12,2
8,2423,0,2,0,5,38,1,4,14,12,2
4,2423,0,0,0,2,107,8,4,14,12,2
1,2423,2,2,0,2,15,1,4,14,12,2
4,2423,0,2,0,3,11,3,4,14,12,2
8,2423,2,0,4,2,53,5,4,14,12,2
8,2423,2,2,0,2,53,6,4,14,12,2
1,2423,1,0,0,1,89,4,4,14,12,2
4,2423,1,1,0,4,31,0,4,14,12,2
6,2423,2,1,0,4,21,0,4,14,12,2
3,2423,0,1,3,0,58,5,4,14,12,2
1,2423,0,1,2,5,22,0,4,14,12,2
4,2423,0,1,0,0,22,0,4,14,12,2
3,2423,0,2,0,4,72,4,4,14,12,2
3,2423,2,2,0,3,93,10,4,14,12,2
9,2423,0,0,0,2,9,0,4,14,12,2
5,2423,1,2,0,5,36,2,4,14,12,2
2,2423,1,0,0,5,63,3,4,14,12,2
6,2423,2,2,9,4,17,0,4,14,12,2
7,2423,1,0,8,3,57,3,4,14,12,2
6,2423,1,2,0,3,105,7,4,14,12,2
3,2423,2,1,0,3,65,3,4,14,12,2
4,2423,2,1,0,1,72,5,4,14,12,2
5,2423,1,0,0,2,74,5,4,14,12,2
10,2423,2,1,0,0,107,10,4,14,12,2
3,2423,0,2,0,2,105,6,4,14,12,2
4,2423,2,0,0,2,86,6,4,14,12,2
5,2423,1,2,0,3,20,1,4,14,12,2
9,2423,1,2,0,3,0,8,4,14,12,2
3,2423,2,1,0,1,112,7,4,14,12,2
1,2423,2,1,0,4,101,9,4,14,12,2
2,2423,0,2,0,3,51,5,4,14,12,2
8,2423,1,2,0,5,24,0,4,14,12,2
2,2423,2,2,0,2,114,8,4,14,12,2
8,2423,2,1,0,1,64,6,4,14,12,2
7,2423,0,1,0,5,24,1,4,14,12,2
2,2423,0,2,0,1,95,10,4,14,12,2
2,2424,2,2,0,1,120,7,2,14,6,2
3,2424,1,0,0,3,119,10,2,14,6,2
2,2424,2,0,0,1,16,0,2,14,6,2
1,2424,2,1,0,1,21,3,2,14,6,2
10,2424,0,1,0,0,21,3,2,14,6,2
2,2424,2,0,0,5,82,6,2,14,6,2
8,2424,2,0,0,2,46,0,2,14,6,2
1,2424,0,1,0,3,90,7,2,14,6,2
1,2424,0,0,2,2,67,4,2,14,6,2
10,2424,0,0,0,2,86,6,2,14,6,2
10,2424,2,2,0,1,49,0,2,14,6,2
10,2424,1,1,0,1,61,4,2,14,6,2
1,2424,1,1,0,3,51,4,2,14,6,2
4,2424,0,1,0,1,88,3,2,14,6,2
2,2424,0,0,14,0,58,3,2,14,6,2
5,2424,2,2,16,4,37,0,2,14,6,2
4,2424,0,0,0,4,80,6,2,14,6,2
7,2424,0,2,0,2,70,6,2,14,6,2
8,2424,2,0,0,3,5,0,2,14,6,2
3,2424,1,1,0,5,21,0,2,14,6,2
2,2424,0,1,0,0,92,9,2,14,6,2
6,2424,2,0,0,1,102,10,2,14,6,2
7,2424,2,0,0,2,42,3,2,14,6,2
4,2424,0,2,0,1,107,6,2,14,6,2
6,2424,1,1,0,2,54,5,2,14,6,2
8,2424,0,0,0,3,74,4,2,14,6,2
8,2424,2,2,5,1,101,8,2,14,6,2
10,2424,0,2,0,0,76,6,2,14,6,2
5,2424,0,0,0,5,55,3,2,14,6,2
10,2424,1,0,0,5,53,3,2,14,6,2
6,2424,2,0,0,1,42,0,2,14,6,2
5,2424,1,1,0,5,115,8,2,14,6,2
1,2424,1,0,0,3,20,0,2,14,6,2
4,2424,0,2,14,2,25,3,2,14,6,2
10,2424,0,0,0,0,69,5,2,14,6,2
10,2424,2,2,0,1,38,2,2,14,6,2
2,2424,2,2,0,4,68,4,2,14,6,2
10,2424,0,2,0,1,4,1,2,14,6,2
8,2424,1,1,12,5,42,3,2,14,6,2
5,2424,2,2,0,5,28,1,2,14,6,2
10,2425,1,1,0,2,10,0,4,14,6,0
3,2425,1,2,0,3,22,3,4,14,6,0
9,2425,0,0,0,1,96,6,4,14,6,0
10,2425,2,1,0,5,50,6,4,14,6,0
8,2425,1,1,0,3,86,5,4,14,6,0
3,2425,0,2,0,3,97,6,4,14,6,0
8,2425,0,1,17,3,47,3,4,14,6,0
7,2425,1,0,0,0,45,3,4,14,6,0
9,2425,1,2,14,0,48,1,4,14,6,0
9,2425,0,0,0,1,23,3,4,14,6,0
5,2425,1,0,2,3,33,0,4,14,6,0
6,2425,0,0,0,1,88,4,4,14,6,0
6,2425,2,2,0,1,40,0,4,14,6,0
9,2425,1,2,0,2,27,2,4,14,6,0
7,2425,1,0,0,1,105,10,4,14,6,0
6,2425,0,1,0,0,105,7,4,14,6,0
5,2425,2,1,0,2,107,10,4,14,6,0
5,2425,0,2,0,4,23,2,4,14,6,0
7,2425,2,0,0,0,103,6,4,14,6,0
8,2425,1,0,0,2,77,5,4,14,6,0
8,2425,1,0,0,1,33,3,4,14,6,0
9,2425,0,2,0,1,111,6,4,14,6,0
9,2425,2,0,0,3,81,6,4,14,6,0
7,2425,0,0,0,5,19,2,4,14,6,0
5,2425,1,2,0,0,85,3,4,14,6,0
7,2425,2,0,0,5,85,4,4,14,6,0
8,2425,0,2,0,3,53,3,4,14,6,0
10,2425,2,2,11,2,84,6,4,14,6,0
10,2425,1,0,0,4,0,8,4,14,6,0
10,2425,0,2,0,3,83,5,4,14,6,0
8,2425,1,1,6,0,45,1,4,14,6,0
6,2425,1,2,0,0,97,7,4,14,6,0
4,2425,2,2,0,3,0,6,4,14,6,0
1,2425,0,0,8,4,98,9,4,14,6,0
9,2425,0,0,0,3,22,1,4,14,6,0
3,2425,0,0,0,1,0,6,4,14,6,0
8,2425,2,1,0,0,20,0,4,14,6,0
3,2425,0,1,0,4,31,0,4,14,6,0
4,2425,1,0,0,5,24,1,4,14,6,0
3,2425,0,0,0,3,88,4,4,14,6,0
9,2426,2,1,0,2,28,0,4,14,6,2
7,2426,1,0,0,5,49,1,4,14,6,2
6,2426,0,2,0,3,54,6,4,14,6,2
1,2426,1,1,0,3,57,6,4,14,6,2
5,2426,1,1,0,2,26,3,4,14,6,2
10,2426,1,2,0,4,93,8,4,14,6,2
3,2426,0,0,0,1,69,3,4,14,6,2
10,2426,0,0,0,4,24,3,4,14,6,2
10,2426,1,0,0,4,34,0,4,14,6,2
3,2426,1,2,0,1,76,6,4,14,6,2
9,2426,1,2,0,5,105,7,4,14,6,2
3,2426,1,2,0,0,79,5,4,14,6,2
6,2426,1,0,0,0,91,10,4,14,6,2
7,2426,0,2,0,4,116,10,4,14,6,2
7,2426,0,1,0,5,27,3,4,14,6,2
4,2426,2,0,0,2,86,3,4,14,6,2
1,2426,0,0,0,2,0,6,4,14,6,2
6,2426,2,2,0,5,28,2,4,14,6,2
3,2426,1,1,0,4,75,5,4,14,6,2
7,2426,2,2,0,0,64,4,4,14,6,2
5,2426,1,2,0,1,7,0,4,14,6,2
6,2426,1,0,0,3,119,6,4,14,6,2
1,2426,0,1,2,1,43,1,4,14,6,2
8,2426,1,1,0,2,59,5,4,14,6,2
10,2426,0,0,0,4,100,7,4,14,6,2
5,2426,2,0,0,4,119,8,4,14,6,2
1,2426,0,1,0,2,54,5,4,14,6,2
6,2426,1,0,0,5,68,4,4,14,6,2
6,2426,0,0,17,2,25,0,4,14,6,2
7,2426,1,2,0,0,39,1,4,14,6,2
7,2426,0,2,0,1,107,7,4,14,6,2
9,2426,2,0,2,5,48,0,4,14,6,2
8,2426,2,1,0,0,101,7,4,14,6,2
5,2426,0,1,0,5,87,5,4,14,6,2
10,2426,2,0,7,4,62,6,4,14,6,2
2,2426,0,0,0,4,27,3,4,14,6,2
8,2426,0,2,0,5,88,5,4,14,6,2
8,2426,0,0,0,2,36,3,4,14,6,2
3,2426,1,1,0,4,70,5,4,14,6,2
4,2426,2,1,11,2,41,1,4,14,6,2
6,2427,0,0,0,0,46,0,4,15,0,0
4,2427,1,1,0,0,113,9,4,15,0,0
3,2427,1,1,0,2,78,5,4,15,0,0
1,2427,1,1,0,2,110,8,4,15,0,0
6,2427,0,0,1,5,83,4,4,15,0,0
8,2427,0,1,0,1,38,0,4,15,0,0
2,2427,1,2,0,0,74,4,4,15,0,0
2,2427,2,0,0,5,116,10,4,15,0,0
9,2427,1,0,17,2,30,3,4,15,0,0
1,2427,0,2,0,4,25,0,4,15,0,0
5,2427,1,0,0,1,27,3,4,15,0,0
3,2427,1,2,0,5,66,4,4,15,0,0
4,2427,2,2,0,4,73,5,4,15,0,0
3,2427,2,2,0,5,41,3,4,15,0,0
7,2427,1,0,0,5,32,3,4,15,0,0
6,2427,0,2,0,4,3,1,4,15,0,0
9,2427,1,2,0,0,51,6,4,15,0,0
9,2427,2,0,0,0,94,10,4,15,0,0
9,2427,0,0,0,3,6,1,4,15,0,0
3,2427,1,1,0,5,96,10,4,15,0,0
4,2427,1,0,0,1,3,2,4,15,0,0
8,2427,2,1,0,2,61,5,4,15,0,0
1,2427,0,1,7,1,17,3,4,15,0,0
8,2427,2,2,0,4,88,5,4,15,0,0
3,2427,2,1,0,3,93,9,4,15,0,0
10,2427,0,0,10,5,94,6,4,15,0,0
6,2427,2,1,0,5,116,8,4,15,0,0
3,2427,0,2,0,1,17,1,4,15,0,0
5,2427,0,0,9,3,73,3,4,15,0,0
10,2427,1,0,0,0,104,8,4,15,0,0
5,2427,0,1,0,4,81,5,4,15,0,0
10,2427,2,0,0,2,106,6,4,15,0,0
1,2427,2,0,0,4,114,6,4,15,0,0
9,2427,2,0,3,0,94,9,4,15,0,0
4,2427,2,1,7,1,82,5,4,15,0,0
8,2427,2,2,1,1,21,3,4,15,0,0
8,2427,1,1,0,0,113,7,4,15,0,0
10,2427,1,0,0,2,27,3,4,15,0,0
10,2427,2,0,8,5,58,5,4,15,0,0
1,2427,0,1,0,5,112,7,4,15,0,0
3,2428,0,2,0,2,12,2,4,15,0,2
10,2428,0,0,0,4,38,0,4,15,0,2
9,2428,2,2,0,5,52,5,4,15,0,2
10,2428,1,2,0,2,4,1,4,15,0,2
10,2428,2,1,0,5,39,2,4,15,0,2
5,2428,1,1,0,4,96,10,4,15,0,2
6,2428,2,1,0,0,100,6,4,15,0,2
3,2428,2,2,0,2,61,5,4,15,0,2
8,2428,2,1,0,5,69,5,4,15,0,2
5,2428,1,2,0,5,72,3,4,15,0,2
9,2428,0,0,8,5,57,5,4,15,0,2
9,2428,0,2,0,5,108,10,4,15,0,2
7,2428,2,2,0,4,33,0,4,15,0,2
8,2428,0,1,0,0,84,3,4,15,0,2
1,2428,1,2,4,2,52,4,4,15,0,2
10,2428,0,2,11,3,59,3,4,15,0,2
1,2428,0,2,7,4,13,3,4,15,0,2
8,2428,2,0,0,1,64,6,4,15,0,2
8,2428,1,0,0,1,2,3,4,15,0,2
6,2428,0,0,0,4,73,4,4,15,0,2
10,2428,1,1,0,1,94,7,4,15,0,2
5,2428,1,0,0,5,17,3,4,15,0,2
1,2428,0,2,0,4,16,0,4,15,0,2
4,2428,1,2,15,0,3,3,4,15,0,2
8,2428,2,2,0,3,59,4,4,15,0,2
5,2428,2,0,0,5,58,3,4,15,0,2
8,2428,2,2,0,4,100,8,4,15,0,2
8,2428,1,0,0,5,51,6,4,15,0,2
2,2428,1,2,0,3,101,10,4,15,0,2
10,2428,1,0,0,2,86,6,4,15,0,2
6,2428,1,2,0,0,74,4,4,15,0,2
7,2428,2,2,0,5,14,3,4,15,0,2
10,2428,1,2,12,2,74,4,4,15,0,2
2,2428,2,1,4,5,110,8,4,15,0,2
10,2428,0,0,0,2,72,6,4,15,0,2
6,2428,0,0,0,2,117,8,4,15,0,2
4,2428,0,0,0,0,35,3,4,15,0,2
10,2428,1,1,0,3,1,3,4,15,0,2
6,2428,2,2,0,1,8,3,4,15,0,2
1,2428,1,1,0,2,1,3,4,15,0,2
10,2429,1,1,0,3,74,5,4,15,0,0
3,2429,0,2,0,3,58,5,4,15,0,0
10,2429,0,2,17,4,86,6,4,15,0,0
9,2429,2,2,0,1,6,3,4,15,0,0
1,2429,0,0,0,3,9,1,4,15,0,0
8,2429,0,2,15,4,67,5,4,15,0,0
6,2429,2,1,0,3,118,9,4,15,0,0
6,2429,1,0,0,2,40,1,4,15,0,0
4,2429,2,1,0,3,95,7,4,15,0,0
10,2429,2,2,0,0,21,1,4,15,0,0
3,2429,0,2,0,0,81,5,4,15,0,0
1,2429,2,0,0,4,30,2,4,15,0,0
8,2429,2,0,0,5,27,3,4,15,0,0
2,2429,2,0,12,0,15,2,4,15,0,0
3,2429,1,0,0,5,77,6,4,15,0,0
2,2429,0,1,0,4,75,4,4,15,0,0
6,2429,0,1,0,5,30,2,4,15,0,0
4,2429,2,2,0,0,52,3,4,15,0,0
1,2429,1,0,15,3,48,2,4,15,0,0
9,2429,0,1,9,1,23,2,4,15,0,0
4,2429,0,2,0,2,59,5,4,15,0,0
10,2429,0,1,9,1,64,6,4,15,0,0
8,2429,0,2,0,5,11,3,4,15,0,0
9,2429,0,2,0,2,4,1,4,15,0,0
9,2429,1,1,9,1,76,4,4,15,0,0
5,2429,0,0,0,0,110,8,4,15,0,0
3,2429,2,1,2,5,106,8,4,15,0,0
5,2429,0,0,0,0,114,6,4,15,0,0
5,2429,0,1,0,4,76,3,4,15,0,0
8,2429,0,2,0,4,84,5,4,15,0,0
8,2429,2,1,0,0,108,8,4,15,0,0
1,2429,0,2,0,1,64,4,4,15,0,0
9,2429,1,2,0,3,99,10,4,15,0,0
6,2429,1,2,0,1,13,0,4,15,0,0
8,2429,0,2,0,2,11,2,4,15,0,0
6,2429,0,1,0,5,31,0,4,15,0,0
8,2429,2,0,12,5,102,7,4,15,0,0
3,2429,0,1,0,0,33,0,4,15,0,0
8,2429,0,0,0,2,110,7,4,15,0,0
8,2429,2,0,0,5,115,10,4,15,0,0
5,2430,2,0,0,0,76,3,4,15,0,0
10,2430,0,2,0,3,64,3,4,15,0,0
3,2430,1,2,0,5,4,1,4,15,0,0
1,2430,0,2,0,5,10,2,4,15,0,0
7,2430,2,2,0,3,37,2,4,15,0,0
5,2430,0,2,0,4,68,4,4,15,0,0
10,2430,1,0,17,1,111,9,4,15,0,0
5,2430,2,0,0,2,108,9,4,15,0,0
9,2430,1,2,0,5,68,4,4,15,0,0
8,2430,2,1,14,5,30,2,4,15,0,0
3,2430,1,2,0,1,89,4,4,15,0,0
3,2430,1,0,0,2,100,7,4,15,0,0
3,2430,2,2,0,1,30,3,4,15,0,0
3,2430,1,1,15,1,14,3,4,15,0,0
8,2430,0,1,4,4,45,2,4,15,0,0
3,2430,1,1,0,5,4,3,4,15,0,0
6,2430,0,2,10,4,64,5,4,15,0,0
3,2430,1,0,17,3,22,1,4,15,0,0
3,2430,0,2,0,2,89,5,4,15,0,0
5,2430,0,2,0,5,116,6,4,15,0,0
2,2430,0,2,0,0,71,3,4,15,0,0
5,2430,1,0,0,4,63,6,4,15,0,0
2,2430,0,1,0,3,60,5,4,15,0,0
10,2430,0,1,0,4,58,3,4,15,0,0
8,2430,2,1,0,1,24,3,4,15,0,0
10,2430,0,2,5,4,61,5,4,15,0,0
3,2430,1,1,0,4,54,5,4,15,0,0
9,2430,2,1,0,3,106,9,4,15,0,0
7,2430,2,2,10,2,36,1,4,15,0,0
1,2430,2,1,0,2,104,7,4,15,0,0
5,2430,1,1,13,3,61,6,4,15,0,0
8,2430,2,1,0,0,18,2,4,15,0,0
8,2430,1,2,0,1,85,4,4,15,0,0
3,2430,2,1,0,4,80,5,4,15,0,0
7,2430,1,0,0,1,29,3,4,15,0,0
3,2430,2,0,0,0,42,0,4,15,0,0
7,2430,0,0,11,5,32,0,4,15,0,0
2,2430,0,1,0,0,34,0,4,15,0,0
7,2430,2,2,0,4,21,2,4,15,0,0
5,2430,1,0,0,3,41,3,4,15,0,0
4,2431,2,2,0,2,11,2,4,15,0,0
9,2431,2,2,0,1,108,6,4,15,0,0
8,2431,2,2,10,2,85,3,4,15,0,0
4,2431,1,0,0,1,61,4,4,15,0,0
7,2431,0,1,0,0,76,4,4,15,0,0
7,2431,2,0,0,1,1,2,4,15,0,0
8,2431,1,0,16,1,107,8,4,15,0,0
4,2431,2,1,0,5,50,6,4,15,0,0
8,2431,1,2,0,4,113,10,4,15,0,0
7,2431,1,0,0,3,82,4,4,15,0,0
3,2431,0,1,2,0,8,3,4,15,0,0
9,2431,1,1,0,1,114,6,4,15,0,0
4,2431,0,1,0,3,106,10,4,15,0,0
5,2431,1,0,0,1,51,5,4,15,0,0
3,2431,2,1,0,3,93,8,4,15,0,0
3,2431,1,2,0,4,8,3,4,15,0,0
1,2431,0,2,0,0,24,2,4,15,0,0
6,2431,0,0,0,0,40,0,4,15,0,0
9,2431,1,1,0,3,87,4,4,15,0,0
2,2431,0,2,0,4,84,3,4,15,0,0
4,2431,0,2,9,1,31,3,4,15,0,0
3,2431,1,0,0,1,87,4,4,15,0,0
7,2431,0,1,0,3,118,10,4,15,0,0
3,2431,1,2,0,0,120,9,4,15,0,0
10,2431,1,1,0,1,68,6,4,15,0,0
1,2431,2,2,0,2,47,3,4,15,0,0
9,2431,0,2,0,0,15,2,4,15,0,0
9,2431,2,2,0,0,84,3,4,15,0,0
2,2431,0,2,0,4,107,7,4,15,0,0
7,2431,1,1,0,3,28,0,4,15,0,0
3,2431,2,0,0,2,88,3,4,15,0,0
4,2431,0,2,0,2,113,9,4,15,0,0
10,2431,1,1,0,4,63,4,4,15,0,0
4,2431,0,1,0,4,97,9,4,15,0,0
8,2431,0,2,11,1,51,3,4,15,0,0
9,2431,0,0,0,3,79,6,4,15,0,0
9,2431,0,0,0,0,67,4,4,15,0,0
1,2431,0,0,0,5,113,9,4,15,0,0
8,2431,2,1,14,1,28,2,4,15,0,0
1,2431,1,2,0,1,100,9,4,15,0,0
10,2432,1,0,0,4,39,2,4,15,0,0
8,2432,0,2,0,1,7,3,4,15,0,0
6,2432,2,2,0,4,56,3,4,15,0,0
7,2432,2,2,0,5,98,8,4,15,0,0
6,2432,0,2,0,5,55,3,4,15,0,0
4,2432,0,1,0,1,111,6,4,15,0,0
9,2432,0,0,0,3,15,0,4,15,0,0
5,2432,1,1,0,3,100,6,4,15,0,0
8,2432,2,0,0,3,7,0,4,15,0,0
9,2432,1,2,0,0,21,3,4,15,0,0
4,2432,0,0,0,3,35,2,4,15,0,0
4,2432,0,2,0,1,32,1,4,15,0,0
6,2432,2,2,0,5,109,7,4,15,0,0
8,2432,0,1,0,5,49,2,4,15,0,0
10,2432,1,2,14,3,88,4,4,15,0,0
2,2432,1,0,0,1,94,7,4,15,0,0
5,2432,0,1,4,3,105,10,4,15,0,0
1,2432,0,2,11,1,64,6,4,15,0,0
2,2432,0,0,0,0,71,5,4,15,0,0
8,2432,1,0,0,0,16,0,4,15,0,0
5,2432,1,0,0,3,104,9,4,15,0,0
3,2432,1,1,1,3,115,10,4,15,0,0
4,2432,0,1,0,3,59,4,4,15,0,0
4,2432,2,2,0,4,37,3,4,15,0,0
6,2432,0,2,0,4,35,2,4,15,0,0
4,2432,0,2,0,0,8,1,4,15,0,0
6,2432,0,2,0,1,12,3,4,15,0,0
2,2432,2,0,0,3,21,3,4,15,0,0
5,2432,2,2,0,5,48,1,4,15,0,0
10,2432,2,2,0,0,53,5,4,15,0,0
6,2432,2,0,0,4,25,0,4,15,0,0
7,2432,0,2,0,4,42,0,4,15,0,0
1,2432,2,2,6,3,43,1,4,15,0,0
6,2432,2,2,0,0,29,1,4,15,0,0
2,2432,2,1,0,0,67,4,4,15,0,0
10,2432,1,2,0,5,92,9,4,15,0,0
4,2432,0,1,0,5,73,3,4,15,0,0
2,2432,2,0,0,5,100,8,4,15,0,0
9,2432,0,0,0,4,108,10,4,15,0,0
8,2432,2,0,2,3,77,3,4,15,0,0
2,2433,1,2,0,5,34,0,4,15,0,2
3,2433,2,2,16,1,31,1,4,15,0,2
6,2433,1,1,0,3,95,7,4,15,0,2
5,2433,1,2,0,1,62,6,4,15,0,2
3,2433,1,2,0,3,71,3,4,15,0,2
9,2433,1,1,0,3,62,6,4,15,0,2
5,2433,0,0,0,1,22,0,4,15,0,2
1,2433,1,2,0,5,36,0,4,15,0,2
3,2433,2,0,12,4,73,3,4,15,0,2
9,2433,2,1,7,5,21,0,4,15,0,2
2,2433,0,0,0,3,1,0,4,15,0,2
6,2433,0,0,0,1,8,2,4,15,0,2
3,2433,0,2,15,4,10,0,4,15,0,2
7,2433,1,0,16,1,118,6,4,15,0,2
1,2433,2,0,0,5,91,6,4,15,0,2
7,2433,2,1,0,2,73,4,4,15,0,2
3,2433,2,0,0,5,48,3,4,15,0,2
6,2433,2,2,0,1,118,8,4,15,0,2
1,2433,1,0,0,5,13,2,4,15,0,2
4,2433,0,2,0,0,69,3,4,15,0,2
5,2433,0,1,0,2,24,0,4,15,0,2
9,2433,0,0,0,3,20,2,4,15,0,2
10,2433,2,2,0,5,2,3,4,15,0,2
10,2433,0,2,11,3,75,5,4,15,0,2
6,2433,0,1,0,0,111,7,4,15,0,2
2,2433,2,2,0,1,18,2,4,15,0,2
1,2433,1,2,0,0,107,10,4,15,0,2
2,2433,1,1,0,2,19,0,4,15,0,2
5,2433,1,0,6,2,34,3,4,15,0,2
2,2433,2,2,3,3,51,5,4,15,0,2
10,2433,0,1,11,3,31,0,4,15,0,2
1,2433,1,1,0,0,51,5,4,15,0,2
1,2433,1,1,0,4,2,1,4,15,0,2
4,2433,2,1,0,4,13,2,4,15,0,2
5,2433,2,2,0,1,60,6,4,15,0,2
7,2433,1,1,0,1,15,2,4,15,0,2
7,2433,0,2,0,0,114,8,4,15,0,2
6,2433,2,1,0,4,2,0,4,15,0,2
2,2433,1,2,0,0,109,6,4,15,0,2
1,2433,2,0,0,4,43,1,4,15,0,2
6,2434,2,1,0,4,48,2,4,15,0,2
9,2434,1,1,14,1,74,4,4,15,0,2
8,2434,2,0,1,0,42,3,4,15,0,2
9,2434,1,2,0,0,33,0,4,15,0,2
8,2434,1,2,0,0,107,6,4,15,0,2
2,2434,2,1,0,2,15,3,4,15,0,2
3,2434,1,1,0,2,1,2,4,15,0,2
10,2434,0,0,10,2,19,0,4,15,0,2
9,2434,2,0,0,1,58,3,4,15,0,2
2,2434,0,1,0,0,90,10,4,15,0,2
7,2434,1,2,0,4,21,2,4,15,0,2
2,2434,0,2,0,3,74,6,4,15,0,2
3,2434,0,1,0,4,34,1,4,15,0,2
7,2434,2,2,0,5,41,0,4,15,0,2
3,2434,1,1,4,2,45,0,4,15,0,2
6,2434,0,1,0,3,5,2,4,15,0,2
2,2434,1,1,3,1,90,7,4,15,0,2
9,2434,0,1,0,4,20,3,4,15,0,2
3,2434,1,1,0,4,115,9,4,15,0,2
1,2434,2,1,0,1,20,2,4,15,0,2
9,2434,1,1,0,2,80,4,4,15,0,2
5,2434,1,2,0,1,108,10,4,15,0,2
6,2434,2,0,0,4,108,9,4,15,0,2
2,2434,0,1,13,1,80,6,4,15,0,2
9,2434,1,2,0,3,25,3,4,15,0,2
2,2434,0,1,0,2,34,2,4,15,0,2
9,2434,2,1,3,4,71,4,4,15,0,2
4,2434,1,2,0,2,35,3,4,15,0,2
5,2434,2,1,0,3,78,3,4,15,0,2
10,2434,1,1,0,3,84,4,4,15,0,2
9,2434,0,0,0,1,44,0,4,15,0,2
2,2434,1,1,0,4,93,7,4,15,0,2
4,2434,1,0,0,4,76,5,4,15,0,2
2,2434,2,2,0,1,97,9,4,15,0,2
8,2434,2,0,8,2,65,6,4,15,0,2
9,2434,0,1,0,2,76,5,4,15,0,2
2,2434,2,2,0,2,71,4,4,15,0,2
7,2434,2,0,0,4,61,5,4,15,0,2
3,2434,1,2,0,1,10,2,4,15,0,2
6,2434,1,0,0,2,1,0,4,15,0,2
9,2435,2,2,0,4,38,0,4,15,0,2
1,2435,2,2,17,0,14,2,4,15,0,2
8,2435,1,2,0,5,119,10,4,15,0,2
1,2435,1,0,0,3,59,4,4,15,0,2
3,2435,1,2,0,4,6,1,4,15,0,2
2,2435,1,0,0,1,35,1,4,15,0,2
2,2435,1,2,0,1,10,2,4,15,0,2
2,2435,0,1,0,3,82,6,4,15,0,2
5,2435,2,0,0,2,94,6,4,15,0,2
6,2435,0,2,0,3,65,5,4,15,0,2
7,2435,1,2,1,4,86,3,4,15,0,2
5,2435,0,2,0,0,87,5,4,15,0,2
5,2435,0,0,0,1,40,0,4,15,0,2
5,2435,1,0,0,5,50,6,4,15,0,2
2,2435,2,0,0,1,36,0,4,15,0,2
7,2435,1,2,0,5,40,0,4,15,0,2
9,2435,2,0,0,3,54,5,4,15,0,2
9,2435,2,0,0,3,49,1,4,15,0,2
7,2435,1,1,0,3,16,2,4,15,0,2
1,2435,0,2,0,2,90,10,4,15,0,2
3,2435,1,0,0,5,76,5,4,15,0,2
9,2435,0,0,0,4,77,3,4,15,0,2
10,2435,0,2,0,2,8,1,4,15,0,2
6,2435,2,1,0,2,71,4,4,15,0,2
6,2435,0,2,0,1,111,8,4,15,0,2
10,2435,0,0,0,2,53,3,4,15,0,2
3,2435,0,0,0,4,120,7,4,15,0,2
5,2435,0,2,0,2,43,3,4,15,0,2
2,2435,2,1,0,1,44,0,4,15,0,2
10,2435,2,1,4,4,51,3,4,15,0,2
2,2435,1,2,0,3,5,0,4,15,0,2
7,2435,0,0,0,3,43,1,4,15,0,2
8,2435,0,1,0,4,115,8,4,15,0,2
1,2435,2,2,2,1,32,1,4,15,0,2
1,2435,0,1,15,4,54,5,4,15,0,2
4,2435,0,2,4,2,29,0,4,15,0,2
6,2435,1,1,0,0,15,3,4,15,0,2
